model,scenario,index,region,year,value,units
CESM,G6-1.5K-SAI,TXn,Northern_Europe,2064,-13.765748652894326,degC
CESM,G6-1.5K-SAI,TXn,NH_midlat,2065,-4.154425069613485,degC
CESM,G6-1.5K-SAI,TXn,Euro_Atlantic,2065,-6.446757930771578,degC
CESM,G6-1.5K-SAI,TXn,Mediterranean,2065,-0.8994426841618891,degC
CESM,G6-1.5K-SAI,TXn,Eurasia_high,2065,-12.903058966699458,degC
CESM,G6-1.5K-SAI,TXn,Northern_Europe,2065,-14.515307337414658,degC
CESM,G6-1.5K-SAI,TXn,NH_midlat,2066,-3.701515792900983,degC
CESM,G6-1.5K-SAI,TXn,Euro_Atlantic,2066,-6.2050749235597396,degC
CESM,G6-1.5K-SAI,TXn,Mediterranean,2066,-1.9671371339450758,degC
CESM,G6-1.5K-SAI,TXn,Eurasia_high,2066,-11.83103089353533,degC
CESM,G6-1.5K-SAI,TXn,Northern_Europe,2066,-15.121287571992891,degC
CESM,G6-1.5K-SAI,TNx,NH_midlat,2060,36.57005664514899,degC
CESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2060,34.32977749003167,degC
CESM,G6-1.5K-SAI,TNx,Mediterranean,2060,39.52163008096752,degC
CESM,G6-1.5K-SAI,TNx,Eurasia_high,2060,26.49661544682143,degC
CESM,G6-1.5K-SAI,TNx,Northern_Europe,2060,26.9421233839912,degC
CESM,G6-1.5K-SAI,TNx,NH_midlat,2061,36.23092623734368,degC
CESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2061,34.13386223923924,degC
CESM,G6-1.5K-SAI,TNx,Mediterranean,2061,40.701180506529674,degC
CESM,G6-1.5K-SAI,TNx,Eurasia_high,2061,25.014148586649885,degC
CESM,G6-1.5K-SAI,TNx,Northern_Europe,2061,25.24213087562062,degC
CESM,G6-1.5K-SAI,TNx,NH_midlat,2062,37.32749416087377,degC
CESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2062,34.78691198266459,degC
CESM,G6-1.5K-SAI,TNx,Mediterranean,2062,41.63356805105541,degC
CESM,G6-1.5K-SAI,TNx,Eurasia_high,2062,26.828861058319866,degC
CESM,G6-1.5K-SAI,TNx,Northern_Europe,2062,25.256867142378567,degC
CESM,G6-1.5K-SAI,TNx,NH_midlat,2063,36.93009663234831,degC
CESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2063,34.5086943228555,degC
CESM,G6-1.5K-SAI,TNx,Mediterranean,2063,40.207222094275785,degC
CESM,G6-1.5K-SAI,TNx,Eurasia_high,2063,26.449533171609435,degC
CESM,G6-1.5K-SAI,TNx,Northern_Europe,2063,25.172799202187424,degC
CESM,G6-1.5K-SAI,TNx,NH_midlat,2064,37.31884706935073,degC
CESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2064,35.04012878342223,degC
CESM,G6-1.5K-SAI,TNx,Mediterranean,2064,40.59105026657658,degC
CESM,G6-1.5K-SAI,TNx,Eurasia_high,2064,27.23210671059131,degC
CESM,G6-1.5K-SAI,TNx,Northern_Europe,2064,26.20804153331071,degC
CESM,G6-1.5K-SAI,TNx,NH_midlat,2065,37.022558154296306,degC
CESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2065,35.04011180590243,degC
CESM,G6-1.5K-SAI,TNx,Mediterranean,2065,39.87048178072811,degC
CESM,G6-1.5K-SAI,TNx,Eurasia_high,2065,25.69244617632024,degC
CESM,G6-1.5K-SAI,TNx,Northern_Europe,2065,27.060293915619326,degC
CESM,G6-1.5K-SAI,TNx,NH_midlat,2066,37.155668247246986,degC
CESM,G6-1.5K-SAI,TNx,Euro_Atlantic,2066,34.765287646321106,degC
CESM,G6-1.5K-SAI,TNx,Mediterranean,2066,39.96959828146478,degC
CESM,G6-1.5K-SAI,TNx,Eurasia_high,2066,24.71633934674575,degC
CESM,G6-1.5K-SAI,TNx,Northern_Europe,2066,25.60103433441187,degC
CESM,G6-1.5K-SAI,TNn,NH_midlat,2060,-10.803644565354965,degC
CESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2060,-13.536864175053221,degC
CESM,G6-1.5K-SAI,TNn,Mediterranean,2060,-9.12984818916606,degC
CESM,G6-1.5K-SAI,TNn,Eurasia_high,2060,-21.013697689277826,degC
CESM,G6-1.5K-SAI,TNn,Northern_Europe,2060,-22.37949213280521,degC
CESM,G6-1.5K-SAI,TNn,NH_midlat,2061,-10.7250426042895,degC
CESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2061,-13.104475056077693,degC
CESM,G6-1.5K-SAI,TNn,Mediterranean,2061,-8.17918020063953,degC
CESM,G6-1.5K-SAI,TNn,Eurasia_high,2061,-20.93109154502457,degC
CESM,G6-1.5K-SAI,TNn,Northern_Europe,2061,-22.60277821561346,degC
CESM,G6-1.5K-SAI,TNn,NH_midlat,2062,-10.98615460560026,degC
CESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2062,-13.18209040163072,degC
CESM,G6-1.5K-SAI,TNn,Mediterranean,2062,-8.066484660384077,degC
CESM,G6-1.5K-SAI,TNn,Eurasia_high,2062,-20.06455253829435,degC
CESM,G6-1.5K-SAI,TNn,Northern_Europe,2062,-21.438781631423037,degC
CESM,G6-1.5K-SAI,TNn,NH_midlat,2063,-10.3401121725216,degC
CESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2063,-12.924186994580316,degC
CESM,G6-1.5K-SAI,TNn,Mediterranean,2063,-8.22661979827941,degC
CESM,G6-1.5K-SAI,TNn,Eurasia_high,2063,-20.165594890632885,degC
CESM,G6-1.5K-SAI,TNn,Northern_Europe,2063,-22.07351459482478,degC
CESM,G6-1.5K-SAI,TNn,NH_midlat,2064,-10.658057021166474,degC
CESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2064,-12.821619235651962,degC
CESM,G6-1.5K-SAI,TNn,Mediterranean,2064,-8.596207374509785,degC
CESM,G6-1.5K-SAI,TNn,Eurasia_high,2064,-22.836327708519658,degC
CESM,G6-1.5K-SAI,TNn,Northern_Europe,2064,-20.797807214055855,degC
CESM,G6-1.5K-SAI,TNn,NH_midlat,2065,-11.123064441695055,degC
CESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2065,-13.396614590152444,degC
CESM,G6-1.5K-SAI,TNn,Mediterranean,2065,-7.757359079147499,degC
CESM,G6-1.5K-SAI,TNn,Eurasia_high,2065,-20.272582884880528,degC
CESM,G6-1.5K-SAI,TNn,Northern_Europe,2065,-21.177724360756034,degC
CESM,G6-1.5K-SAI,TNn,NH_midlat,2066,-10.666902510887159,degC
CESM,G6-1.5K-SAI,TNn,Euro_Atlantic,2066,-13.088458387504964,degC
CESM,G6-1.5K-SAI,TNn,Mediterranean,2066,-8.65735753288233,degC
CESM,G6-1.5K-SAI,TNn,Eurasia_high,2066,-19.2657730439789,degC
CESM,G6-1.5K-SAI,TNn,Northern_Europe,2066,-21.96334513751421,degC
CESM,G6-1.5K-SAI,Rx1day,NH_midlat,2060,24.267286082759608,mm
CESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2060,23.947739640872335,mm
CESM,G6-1.5K-SAI,Rx1day,Mediterranean,2060,21.679488699583835,mm
CESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2060,25.617791241351224,mm
CESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2060,25.219171725406426,mm
CESM,G6-1.5K-SAI,Rx1day,NH_midlat,2061,23.035771647606015,mm
CESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2061,22.862983530692908,mm
CESM,G6-1.5K-SAI,Rx1day,Mediterranean,2061,26.47235428904187,mm
CESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2061,23.347868551995912,mm
CESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2061,24.323420143327443,mm
CESM,G6-1.5K-SAI,Rx1day,NH_midlat,2062,23.939586466806936,mm
CESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2062,24.20435395571655,mm
CESM,G6-1.5K-SAI,Rx1day,Mediterranean,2062,24.339998795392567,mm
CESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2062,25.87247650341699,mm
CESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2062,25.401243346746686,mm
CESM,G6-1.5K-SAI,Rx1day,NH_midlat,2063,23.031051881439577,mm
CESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2063,23.95047335622149,mm
CESM,G6-1.5K-SAI,Rx1day,Mediterranean,2063,20.67853895595509,mm
CESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2063,19.703458993849235,mm
CESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2063,24.902451634836545,mm
CESM,G6-1.5K-SAI,Rx1day,NH_midlat,2064,23.838329830437985,mm
CESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2064,24.81709196403624,mm
CESM,G6-1.5K-SAI,Rx1day,Mediterranean,2064,24.427851331765183,mm
CESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2064,22.985560587254575,mm
CESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2064,28.76663704819802,mm
CESM,G6-1.5K-SAI,Rx1day,NH_midlat,2065,25.089585587627965,mm
CESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2065,24.499720230073287,mm
CESM,G6-1.5K-SAI,Rx1day,Mediterranean,2065,23.986781360215616,mm
CESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2065,30.091790729069007,mm
CESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2065,22.515358053568615,mm
CESM,G6-1.5K-SAI,Rx1day,NH_midlat,2066,24.124926989048998,mm
CESM,G6-1.5K-SAI,Rx1day,Euro_Atlantic,2066,23.97835227238913,mm
CESM,G6-1.5K-SAI,Rx1day,Mediterranean,2066,25.005109261867865,mm
CESM,G6-1.5K-SAI,Rx1day,Eurasia_high,2066,22.54644882710467,mm
CESM,G6-1.5K-SAI,Rx1day,Northern_Europe,2066,23.004541190292606,mm
CESM,G6-1.5K-SAI,Rx5day,NH_midlat,2060,41.20811458007234,mm
CESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2060,40.482106398448764,mm
CESM,G6-1.5K-SAI,Rx5day,Mediterranean,2060,35.147845503702385,mm
CESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2060,46.718186497100966,mm
CESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2060,45.888357245184096,mm
CESM,G6-1.5K-SAI,Rx5day,NH_midlat,2061,38.48559371912024,mm
CESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2061,39.61007234470904,mm
CESM,G6-1.5K-SAI,Rx5day,Mediterranean,2061,39.260733327008644,mm
CESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2061,36.25685653712652,mm
CESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2061,47.98743414565754,mm
CESM,G6-1.5K-SAI,Rx5day,NH_midlat,2062,39.25459866886877,mm
CESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2062,40.09590895775133,mm
CESM,G6-1.5K-SAI,Rx5day,Mediterranean,2062,37.38691553895013,mm
CESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2062,38.81053047210483,mm
CESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2062,40.396148066050145,mm
CESM,G6-1.5K-SAI,Rx5day,NH_midlat,2063,40.472980670214085,mm
CESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2063,40.924156631904,mm
CESM,G6-1.5K-SAI,Rx5day,Mediterranean,2063,40.17789247887209,mm
CESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2063,30.90634562031941,mm
CESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2063,43.08734028792672,mm
CESM,G6-1.5K-SAI,Rx5day,NH_midlat,2064,39.8553584359175,mm
CESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2064,41.22618400998374,mm
CESM,G6-1.5K-SAI,Rx5day,Mediterranean,2064,38.32408102646843,mm
CESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2064,36.96053219023702,mm
CESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2064,40.91564936364073,mm
CESM,G6-1.5K-SAI,Rx5day,NH_midlat,2065,40.008920182149346,mm
CESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2065,41.3651073797672,mm
CESM,G6-1.5K-SAI,Rx5day,Mediterranean,2065,37.490844607447954,mm
CESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2065,42.103909644077305,mm
CESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2065,42.25128781352591,mm
CESM,G6-1.5K-SAI,Rx5day,NH_midlat,2066,41.987375342398266,mm
CESM,G6-1.5K-SAI,Rx5day,Euro_Atlantic,2066,41.568482282637625,mm
CESM,G6-1.5K-SAI,Rx5day,Mediterranean,2066,42.41960585979797,mm
CESM,G6-1.5K-SAI,Rx5day,Eurasia_high,2066,37.80301435299056,mm
CESM,G6-1.5K-SAI,Rx5day,Northern_Europe,2066,40.23246277803734,mm
CESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2060,600.2094633744626,mm
CESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2060,603.8589668006069,mm
CESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2060,528.5679694211336,mm
CESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2060,604.0499672647973,mm
CESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2060,727.0299907562483,mm
CESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2061,612.1892005107533,mm
CESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2061,619.269815079158,mm
CESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2061,570.204833452192,mm
CESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2061,587.7257648191086,mm
CESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2061,650.8717210387262,mm
CESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2062,614.387875529483,mm
CESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2062,618.6173490501518,mm
CESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2062,581.3255272900446,mm
CESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2062,658.4603384596563,mm
CESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2062,668.8358937392768,mm
CESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2063,606.3763559074546,mm
CESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2063,609.951599407271,mm
CESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2063,559.9656111610649,mm
CESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2063,544.6294122386356,mm
CESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2063,683.1771472177977,mm
CESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2064,598.007309163962,mm
CESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2064,601.1342501452438,mm
CESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2064,556.0056499425388,mm
CESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2064,622.7663390769726,mm
CESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2064,640.0836852946338,mm
CESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2065,601.9018054673347,mm
CESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2065,606.0697018749776,mm
CESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2065,552.4872540993405,mm
CESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2065,624.3828852076222,mm
CESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2065,662.0601938245991,mm
CESM,G6-1.5K-SAI,PRCPTOT,NH_midlat,2066,630.8523395753281,mm
CESM,G6-1.5K-SAI,PRCPTOT,Euro_Atlantic,2066,629.8838952471607,mm
CESM,G6-1.5K-SAI,PRCPTOT,Mediterranean,2066,615.3999256321221,mm
CESM,G6-1.5K-SAI,PRCPTOT,Eurasia_high,2066,646.2975876262411,mm
CESM,G6-1.5K-SAI,PRCPTOT,Northern_Europe,2066,599.9937811498362,mm
CESM,G6-1.5K-SAI,SDII,NH_midlat,2060,5.454330309699242,mm/day
CESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2060,5.454284928743866,mm/day
CESM,G6-1.5K-SAI,SDII,Mediterranean,2060,5.092519357560797,mm/day
CESM,G6-1.5K-SAI,SDII,Eurasia_high,2060,5.502074960287772,mm/day
CESM,G6-1.5K-SAI,SDII,Northern_Europe,2060,6.122080752000427,mm/day
CESM,G6-1.5K-SAI,SDII,NH_midlat,2061,5.579925602678177,mm/day
CESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2061,5.624056008000009,mm/day
CESM,G6-1.5K-SAI,SDII,Mediterranean,2061,5.342480758619796,mm/day
CESM,G6-1.5K-SAI,SDII,Eurasia_high,2061,5.285210327653627,mm/day
CESM,G6-1.5K-SAI,SDII,Northern_Europe,2061,6.021237166472962,mm/day
CESM,G6-1.5K-SAI,SDII,NH_midlat,2062,5.5170315070719145,mm/day
CESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2062,5.556682666920046,mm/day
CESM,G6-1.5K-SAI,SDII,Mediterranean,2062,5.301143351249393,mm/day
CESM,G6-1.5K-SAI,SDII,Eurasia_high,2062,5.580339470770928,mm/day
CESM,G6-1.5K-SAI,SDII,Northern_Europe,2062,5.753019458854651,mm/day
CESM,G6-1.5K-SAI,SDII,NH_midlat,2063,5.486975378169384,mm/day
CESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2063,5.5678790502195366,mm/day
CESM,G6-1.5K-SAI,SDII,Mediterranean,2063,5.128341514380426,mm/day
CESM,G6-1.5K-SAI,SDII,Eurasia_high,2063,5.109350171153879,mm/day
CESM,G6-1.5K-SAI,SDII,Northern_Europe,2063,5.9307354130318775,mm/day
CESM,G6-1.5K-SAI,SDII,NH_midlat,2064,5.4808466189902125,mm/day
CESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2064,5.525898366810379,mm/day
CESM,G6-1.5K-SAI,SDII,Mediterranean,2064,5.277321088085464,mm/day
CESM,G6-1.5K-SAI,SDII,Eurasia_high,2064,5.8833367843011075,mm/day
CESM,G6-1.5K-SAI,SDII,Northern_Europe,2064,5.937236625433279,mm/day
CESM,G6-1.5K-SAI,SDII,NH_midlat,2065,5.551780603546787,mm/day
CESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2065,5.549157120292494,mm/day
CESM,G6-1.5K-SAI,SDII,Mediterranean,2065,5.277554572866252,mm/day
CESM,G6-1.5K-SAI,SDII,Eurasia_high,2065,5.601770759404929,mm/day
CESM,G6-1.5K-SAI,SDII,Northern_Europe,2065,5.864039389828874,mm/day
CESM,G6-1.5K-SAI,SDII,NH_midlat,2066,5.5687576532761245,mm/day
CESM,G6-1.5K-SAI,SDII,Euro_Atlantic,2066,5.592343735526566,mm/day
CESM,G6-1.5K-SAI,SDII,Mediterranean,2066,5.508498934457802,mm/day
CESM,G6-1.5K-SAI,SDII,Eurasia_high,2066,5.432288034459773,mm/day
CESM,G6-1.5K-SAI,SDII,Northern_Europe,2066,5.654746379793311,mm/day
CESM,G6-1.5K-SAI,TX90p,NH_midlat,2060,12.109611630131214,%
CESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2060,12.197050946251863,%
CESM,G6-1.5K-SAI,TX90p,Mediterranean,2060,11.632586868440292,%
CESM,G6-1.5K-SAI,TX90p,Eurasia_high,2060,14.877350138236318,%
CESM,G6-1.5K-SAI,TX90p,Northern_Europe,2060,11.948606678894889,%
CESM,G6-1.5K-SAI,TX90p,NH_midlat,2061,11.551943400510208,%
CESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2061,11.53773477843061,%
CESM,G6-1.5K-SAI,TX90p,Mediterranean,2061,12.473919408102207,%
CESM,G6-1.5K-SAI,TX90p,Eurasia_high,2061,14.603377341397481,%
CESM,G6-1.5K-SAI,TX90p,Northern_Europe,2061,10.79537086413595,%
CESM,G6-1.5K-SAI,TX90p,NH_midlat,2062,12.559535375504524,%
CESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2062,12.144099567721806,%
CESM,G6-1.5K-SAI,TX90p,Mediterranean,2062,12.641569319577137,%
CESM,G6-1.5K-SAI,TX90p,Eurasia_high,2062,17.914938786255583,%
CESM,G6-1.5K-SAI,TX90p,Northern_Europe,2062,10.995539903502973,%
CESM,G6-1.5K-SAI,TX90p,NH_midlat,2063,12.29530775864032,%
CESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2063,12.327565887149094,%
CESM,G6-1.5K-SAI,TX90p,Mediterranean,2063,11.851397568862843,%
CESM,G6-1.5K-SAI,TX90p,Eurasia_high,2063,14.821598768647572,%
CESM,G6-1.5K-SAI,TX90p,Northern_Europe,2063,13.205373207865838,%
CESM,G6-1.5K-SAI,TX90p,NH_midlat,2064,11.834711764172818,%
CESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2064,11.74093136346503,%
CESM,G6-1.5K-SAI,TX90p,Mediterranean,2064,11.601256441658185,%
CESM,G6-1.5K-SAI,TX90p,Eurasia_high,2064,15.179995057487123,%
CESM,G6-1.5K-SAI,TX90p,Northern_Europe,2064,11.670913935120959,%
CESM,G6-1.5K-SAI,TX90p,NH_midlat,2065,11.770629439129065,%
CESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2065,11.489621684989027,%
CESM,G6-1.5K-SAI,TX90p,Mediterranean,2065,11.655084684517176,%
CESM,G6-1.5K-SAI,TX90p,Eurasia_high,2065,13.921634383565097,%
CESM,G6-1.5K-SAI,TX90p,Northern_Europe,2065,10.628648981647453,%
CESM,G6-1.5K-SAI,TX90p,NH_midlat,2066,11.931843751018386,%
CESM,G6-1.5K-SAI,TX90p,Euro_Atlantic,2066,11.893055480711755,%
CESM,G6-1.5K-SAI,TX90p,Mediterranean,2066,11.667000131615989,%
CESM,G6-1.5K-SAI,TX90p,Eurasia_high,2066,14.961774012816685,%
CESM,G6-1.5K-SAI,TX90p,Northern_Europe,2066,11.543485561868858,%
CESM,G6-1.5K-SAI,TX10p,NH_midlat,2060,11.22819154435146,%
CESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2060,11.559272835722087,%
CESM,G6-1.5K-SAI,TX10p,Mediterranean,2060,12.363180549775743,%
CESM,G6-1.5K-SAI,TX10p,Eurasia_high,2060,8.880219933211741,%
CESM,G6-1.5K-SAI,TX10p,Northern_Europe,2060,11.633215301800954,%
CESM,G6-1.5K-SAI,TX10p,NH_midlat,2061,12.150441101860562,%
CESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2061,12.145350424010553,%
CESM,G6-1.5K-SAI,TX10p,Mediterranean,2061,12.289937499231238,%
CESM,G6-1.5K-SAI,TX10p,Eurasia_high,2061,9.154989595989171,%
CESM,G6-1.5K-SAI,TX10p,Northern_Europe,2061,11.707018455834,%
CESM,G6-1.5K-SAI,TX10p,NH_midlat,2062,12.106022053659675,%
CESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2062,11.93711148987628,%
CESM,G6-1.5K-SAI,TX10p,Mediterranean,2062,12.517580982356789,%
CESM,G6-1.5K-SAI,TX10p,Eurasia_high,2062,8.901718213441464,%
CESM,G6-1.5K-SAI,TX10p,Northern_Europe,2062,11.488797028583908,%
CESM,G6-1.5K-SAI,TX10p,NH_midlat,2063,12.443582149848048,%
CESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2063,12.4474344485596,%
CESM,G6-1.5K-SAI,TX10p,Mediterranean,2063,11.921557835221979,%
CESM,G6-1.5K-SAI,TX10p,Eurasia_high,2063,9.342146635468861,%
CESM,G6-1.5K-SAI,TX10p,Northern_Europe,2063,12.182223320558416,%
CESM,G6-1.5K-SAI,TX10p,NH_midlat,2064,11.622184410415665,%
CESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2064,11.679746556377054,%
CESM,G6-1.5K-SAI,TX10p,Mediterranean,2064,11.75082525935123,%
CESM,G6-1.5K-SAI,TX10p,Eurasia_high,2064,10.327332426422469,%
CESM,G6-1.5K-SAI,TX10p,Northern_Europe,2064,10.794839620176889,%
CESM,G6-1.5K-SAI,TX10p,NH_midlat,2065,11.793375078113558,%
CESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2065,11.82787561891436,%
CESM,G6-1.5K-SAI,TX10p,Mediterranean,2065,11.818318045694886,%
CESM,G6-1.5K-SAI,TX10p,Eurasia_high,2065,8.661998363187985,%
CESM,G6-1.5K-SAI,TX10p,Northern_Europe,2065,12.123814872682482,%
CESM,G6-1.5K-SAI,TX10p,NH_midlat,2066,12.266640022832481,%
CESM,G6-1.5K-SAI,TX10p,Euro_Atlantic,2066,12.097303888668199,%
CESM,G6-1.5K-SAI,TX10p,Mediterranean,2066,13.566726934766072,%
CESM,G6-1.5K-SAI,TX10p,Eurasia_high,2066,8.795795773084041,%
CESM,G6-1.5K-SAI,TX10p,Northern_Europe,2066,12.708395977829033,%
CESM,G6-1.5K-SAI,TN90p,NH_midlat,2060,11.958163768579087,%
CESM,G6-1.5K-SAI,TN90p,Euro_Atlantic,2060,12.177531737981653,%
CESM,G6-1.5K-SAI,TN90p,Mediterranean,2060,11.88406173565269,%
CESM,G6-1.5K-SAI,TN90p,Eurasia_high,2060,13.972602844238281,%
CESM,G6-1.5K-SAI,TN90p,Northern_Europe,2060,12.330892815163848,%
CESM,G6-1.5K-SAI,TN90p,NH_midlat,2061,11.358322429178788,%
CESM,G6-1.5K-SAI,TN90p,Euro_Atlantic,2061,11.443472821196693,%
CESM,G6-1.5K-SAI,TN90p,Mediterranean,2061,11.839066275496704,%
CESM,G6-1.5K-SAI,TN90p,Eurasia_high,2061,14.135870624480217,%
CESM,G6-1.5K-SAI,TN90p,Northern_Europe,2061,11.726133584838422,%
CESM,G6-1.5K-SAI,TN90p,NH_midlat,2062,12.478826665896051,%
CESM,G6-1.5K-SAI,TN90p,Euro_Atlantic,2062,12.033083972121783,%
CESM,G6-1.5K-SAI,TN90p,Mediterranean,2062,12.481418768688908,%
CESM,G6-1.5K-SAI,TN90p,Eurasia_high,2062,17.77795205377267,%
CESM,G6-1.5K-SAI,TN90p,Northern_Europe,2062,11.214824707657291,%
CESM,G6-1.5K-SAI,TN90p,NH_midlat,2063,12.291162308690387,%
CESM,G6-1.5K-SAI,TN90p,Euro_Atlantic,2063,12.289564573764176,%
CESM,G6-1.5K-SAI,TN90p,Mediterranean,2063,11.718160920563609,%
CESM,G6-1.5K-SAI,TN90p,Eurasia_high,2063,14.957787872807398,%
CESM,G6-1.5K-SAI,TN90p,Northern_Europe,2063,13.351917028013805,%
CESM,G6-1.5K-SAI,TN90p,NH_midlat,2064,12.04594571396132,%
CESM,G6-1.5K-SAI,TN90p,Euro_Atlantic,2064,11.958595569763526,%
CESM,G6-1.5K-SAI,TN90p,Mediterranean,2064,12.403759313740846,%
CESM,G6-1.5K-SAI,TN90p,Eurasia_high,2064,15.34326283772906,%
CESM,G6-1.5K-SAI,TN90p,Northern_Europe,2064,11.416056680360429,%
CESM,G6-1.5K-SAI,TN90p,NH_midlat,2065,11.710306985497716,%
CESM,G6-1.5K-SAI,TN90p,Euro_Atlantic,2065,11.364615805307343,%
CESM,G6-1.5K-SAI,TN90p,Mediterranean,2065,11.993467171862854,%
CESM,G6-1.5K-SAI,TN90p,Eurasia_high,2065,14.139058659329262,%
CESM,G6-1.5K-SAI,TN90p,Northern_Europe,2065,11.010403747355735,%
CESM,G6-1.5K-SAI,TN90p,NH_midlat,2066,11.972010310263457,%
CESM,G6-1.5K-SAI,TN90p,Euro_Atlantic,2066,11.89831784995008,%
